season,phase,date,team,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7
2016-17,RS,2017-01-25,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-01-27,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-01-29,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-01-31,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-02-01,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-02-03,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-02-05,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-02-06,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2016-17,RS,2017-02-08,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-02-12,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-02-14,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-02-15,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-02-24,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-02-26,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-02-27,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-03-01,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-03-03,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-03-04,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2016-17,RS,2017-03-08,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-03-10,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-03-11,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-03-13,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-03-16,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-03-17,Toronto Raptors,Yes,No,Yes,No,No,No
2016-17,RS,2017-03-19,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-03-21,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-03-23,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-03-25,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-03-27,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-03-29,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-03-31,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-04-02,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-04-04,Toronto Raptors,Yes,Yes,No,No,No,No
2016-17,RS,2017-04-05,Toronto Raptors,Yes,No,Yes,Yes,No,No
2016-17,RS,2017-04-07,Toronto Raptors,No,No,No,Yes,No,No
2016-17,RS,2017-04-09,Toronto Raptors,No,No,No,No,No,No
2016-17,RS,2017-04-12,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-10-19,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-10-21,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-10-23,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-10-25,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-10-27,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-10-30,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-01,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-03,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-05,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-07,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-09,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-12,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-14,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2017-11-15,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2017-11-17,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2017-11-19,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-22,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-11-24,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2017-11-25,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2017-11-29,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-12-01,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-12-05,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-12-08,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-12-10,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2017-12-11,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2017-12-13,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2017-12-15,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-12-17,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2017-12-20,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2017-12-21,Toronto Raptors,Yes,No,Yes,No,No,No
2017-18,RS,2017-12-23,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2017-12-26,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2017-12-27,Toronto Raptors,Yes,No,Yes,No,No,No
2017-18,RS,2017-12-29,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-01-01,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-03,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-05,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-08,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-01-09,Toronto Raptors,Yes,No,Yes,No,No,No
2017-18,RS,2018-01-11,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-01-13,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-15,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-17,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-19,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-01-20,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-01-24,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-26,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-28,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-01-30,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-02-01,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-02-02,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-02-04,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-02-06,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-02-08,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-02-11,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-02-13,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-02-14,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-02-23,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-02-26,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-02-28,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-02,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-04,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-06,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-03-07,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-03-09,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-03-11,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-13,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-15,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-03-16,Toronto Raptors,Yes,No,Yes,Yes,No,No
2017-18,RS,2018-03-18,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-03-20,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-03-21,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2017-18,RS,2018-03-23,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-03-25,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-27,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-03-31,Toronto Raptors,No,No,No,No,No,No
2017-18,RS,2018-04-03,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-04-04,Toronto Raptors,Yes,No,Yes,No,No,No
2017-18,RS,2018-04-06,Toronto Raptors,No,No,No,Yes,No,No
2017-18,RS,2018-04-08,Toronto Raptors,Yes,Yes,No,No,No,No
2017-18,RS,2018-04-09,Toronto Raptors,Yes,No,Yes,Yes,No,Yes
2017-18,RS,2018-04-11,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2018-10-17,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-10-19,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-10-20,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-10-22,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2018-10-24,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-10-26,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-10-29,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-10-30,Toronto Raptors,Yes,No,Yes,No,No,No
2018-19,RS,2018-11-02,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-11-04,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-05,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-11-07,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2018-11-10,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-11-12,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-11-14,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-11-16,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-17,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-11-20,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-11-21,Toronto Raptors,Yes,No,Yes,No,No,No
2018-19,RS,2018-11-23,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2018-11-25,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-11-27,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-11-29,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-01,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-03,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-05,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-07,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-09,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-11,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-12-12,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-12-14,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2018-12-16,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-19,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-21,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2018-12-22,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2018-12-26,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-28,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2018-12-30,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-01-01,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-01-03,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-01-05,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2019-01-06,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2019-01-08,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2019-01-11,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-01-13,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-01-16,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2019-01-17,Toronto Raptors,Yes,No,Yes,No,No,No
2018-19,RS,2019-01-19,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2019-01-22,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2019-01-23,Toronto Raptors,Yes,No,Yes,No,No,No
2018-19,RS,2019-01-25,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2019-01-27,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-01-31,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-03,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-05,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-07,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-09,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-11,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-13,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-22,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-24,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-02-26,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-01,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-03,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-05,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-08,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-10,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2019-03-11,Toronto Raptors,Yes,No,Yes,Yes,No,No
2018-19,RS,2019-03-14,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-17,Toronto Raptors,Yes,Yes,No,No,No,No
2018-19,RS,2019-03-18,Toronto Raptors,Yes,No,Yes,No,No,No
2018-19,RS,2019-03-20,Toronto Raptors,No,No,No,Yes,No,No
2018-19,RS,2019-03-22,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-24,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-26,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-28,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-03-30,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-04-01,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-04-03,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-04-05,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-04-07,Toronto Raptors,No,No,No,No,No,No
2018-19,RS,2019-04-09,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-10-22,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-10-25,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2019-10-26,Toronto Raptors,Yes,No,Yes,No,No,No
2019-20,RS,2019-10-28,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2019-10-30,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-02,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-06,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-08,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-10,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2019-11-11,Toronto Raptors,Yes,No,Yes,Yes,No,No
2019-20,RS,2019-11-13,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2019-11-16,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-18,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-20,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-23,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-25,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-27,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-11-29,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-01,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-03,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-05,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-08,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2019-12-09,Toronto Raptors,Yes,No,Yes,No,No,No
2019-20,RS,2019-12-11,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2019-12-14,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-16,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-18,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-20,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2019-12-22,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2019-12-23,Toronto Raptors,Yes,No,Yes,Yes,No,No
2019-20,RS,2019-12-25,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2019-12-28,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2019-12-29,Toronto Raptors,Yes,No,Yes,No,No,No
2019-20,RS,2019-12-31,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2020-01-02,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-04,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-07,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2020-01-08,Toronto Raptors,Yes,No,Yes,No,No,No
2019-20,RS,2020-01-12,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-15,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-17,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2020-01-18,Toronto Raptors,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-01-20,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2020-01-22,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-24,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-26,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-28,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-01-30,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2020-01-31,Toronto Raptors,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-02-02,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2020-02-05,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-02-07,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2020-02-08,Toronto Raptors,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-02-10,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2020-02-12,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-02-21,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-02-23,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-02-25,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-02-28,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-03-01,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-03-03,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-03-05,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-03-08,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2020-03-09,Toronto Raptors,Yes,No,Yes,No,No,No
2019-20,RS,2020-08-01,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-08-03,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-08-05,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-08-07,Toronto Raptors,No,No,No,No,No,No
2019-20,RS,2020-08-09,Toronto Raptors,Yes,Yes,No,No,No,No
2019-20,RS,2020-08-10,Toronto Raptors,Yes,No,Yes,Yes,No,No
2019-20,RS,2020-08-12,Toronto Raptors,No,No,No,Yes,No,No
2019-20,RS,2020-08-14,Toronto Raptors,No,No,No,No,No,No
